film_id,n_rentals,n_different_customer,r_month,r_year,language_id,rental_duration,rental_rate,length,rating,special_features,category_id,rented_last_month
522,2,2,06,2005,1,4,2.99,137,NC-17,"Commentaries,Deleted Scenes",5,0
522,3,3,07,2005,1,4,2.99,137,NC-17,"Commentaries,Deleted Scenes",5,0
522,3,3,08,2005,1,4,2.99,137,NC-17,"Commentaries,Deleted Scenes",5,0
524,1,1,05,2005,1,6,0.99,50,PG,"Trailers,Deleted Scenes",5,0
524,2,2,06,2005,1,6,0.99,50,PG,"Trailers,Deleted Scenes",5,0
524,7,7,07,2005,1,6,0.99,50,PG,"Trailers,Deleted Scenes",5,0
524,8,8,08,2005,1,6,0.99,50,PG,"Trailers,Deleted Scenes",5,0
529,2,2,05,2005,1,3,2.99,67,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
529,2,2,06,2005,1,3,2.99,67,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
529,7,7,07,2005,1,3,2.99,67,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
529,4,4,08,2005,1,3,2.99,67,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
555,3,3,05,2005,1,4,0.99,133,PG,"Trailers,Commentaries,Deleted Scenes",5,0
555,4,4,06,2005,1,4,0.99,133,PG,"Trailers,Commentaries,Deleted Scenes",5,0
555,7,7,07,2005,1,4,0.99,133,PG,"Trailers,Commentaries,Deleted Scenes",5,0
555,11,11,08,2005,1,4,0.99,133,PG,"Trailers,Commentaries,Deleted Scenes",5,0
568,1,1,06,2005,1,4,4.99,77,NC-17,"Behind the Scenes",5,0
568,7,6,07,2005,1,4,4.99,77,NC-17,"Behind the Scenes",5,0
568,5,5,08,2005,1,4,4.99,77,NC-17,"Behind the Scenes",5,0
604,1,1,05,2005,1,4,0.99,160,G,"Behind the Scenes",5,0
604,3,3,06,2005,1,4,0.99,160,G,"Behind the Scenes",5,0
604,5,5,07,2005,1,4,0.99,160,G,"Behind the Scenes",5,0
604,3,3,08,2005,1,4,0.99,160,G,"Behind the Scenes",5,0
604,1,1,02,2006,1,4,0.99,160,G,"Behind the Scenes",5,1
613,2,2,05,2005,1,5,0.99,92,NC-17,"Commentaries,Behind the Scenes",5,0
613,2,2,06,2005,1,5,0.99,92,NC-17,"Commentaries,Behind the Scenes",5,0
613,4,4,07,2005,1,5,0.99,92,NC-17,"Commentaries,Behind the Scenes",5,0
613,2,2,08,2005,1,5,0.99,92,NC-17,"Commentaries,Behind the Scenes",5,0
638,2,2,05,2005,1,7,2.99,156,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
638,3,3,06,2005,1,7,2.99,156,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
638,12,11,07,2005,1,7,2.99,156,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
638,9,9,08,2005,1,7,2.99,156,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
638,1,1,02,2006,1,7,2.99,156,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,1
657,12,12,07,2005,1,5,2.99,48,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
657,6,6,08,2005,1,5,2.99,48,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
660,2,2,06,2005,1,7,2.99,107,PG,"Trailers,Behind the Scenes",5,0
660,6,6,07,2005,1,7,2.99,107,PG,"Trailers,Behind the Scenes",5,0
660,5,5,08,2005,1,7,2.99,107,PG,"Trailers,Behind the Scenes",5,0
672,1,1,05,2005,1,7,2.99,82,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
672,2,2,06,2005,1,7,2.99,82,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
672,7,7,07,2005,1,7,2.99,82,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
672,7,7,08,2005,1,7,2.99,82,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
680,1,1,05,2005,1,4,4.99,103,PG,"Commentaries,Behind the Scenes",5,0
680,3,3,06,2005,1,4,4.99,103,PG,"Commentaries,Behind the Scenes",5,0
680,9,9,07,2005,1,4,4.99,103,PG,"Commentaries,Behind the Scenes",5,0
680,7,7,08,2005,1,4,4.99,103,PG,"Commentaries,Behind the Scenes",5,0
704,1,1,05,2005,1,3,2.99,121,NC-17,"Trailers,Deleted Scenes",5,0
704,1,1,06,2005,1,3,2.99,121,NC-17,"Trailers,Deleted Scenes",5,0
704,7,7,07,2005,1,3,2.99,121,NC-17,"Trailers,Deleted Scenes",5,0
704,6,6,08,2005,1,3,2.99,121,NC-17,"Trailers,Deleted Scenes",5,0
704,1,1,02,2006,1,3,2.99,121,NC-17,"Trailers,Deleted Scenes",5,1
754,1,1,06,2005,1,6,2.99,150,PG-13,"Trailers,Commentaries,Deleted Scenes",5,0
754,3,3,07,2005,1,6,2.99,150,PG-13,"Trailers,Commentaries,Deleted Scenes",5,0
754,2,2,08,2005,1,6,2.99,150,PG-13,"Trailers,Commentaries,Deleted Scenes",5,0
756,2,2,05,2005,1,7,2.99,80,PG-13,"Trailers,Deleted Scenes",5,0
756,3,3,06,2005,1,7,2.99,80,PG-13,"Trailers,Deleted Scenes",5,0
756,5,5,07,2005,1,7,2.99,80,PG-13,"Trailers,Deleted Scenes",5,0
756,4,4,08,2005,1,7,2.99,80,PG-13,"Trailers,Deleted Scenes",5,0
765,2,2,06,2005,1,7,4.99,182,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
765,6,6,07,2005,1,7,4.99,182,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
765,5,5,08,2005,1,7,4.99,182,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
774,3,3,06,2005,1,3,2.99,182,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
774,6,6,07,2005,1,3,2.99,182,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
774,5,5,08,2005,1,3,2.99,182,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,0
814,2,2,05,2005,1,6,4.99,110,PG,Commentaries,5,0
814,2,2,06,2005,1,6,4.99,110,PG,Commentaries,5,0
814,9,9,07,2005,1,6,4.99,110,PG,Commentaries,5,0
814,9,9,08,2005,1,6,4.99,110,PG,Commentaries,5,0
837,2,2,06,2005,1,4,2.99,85,PG,"Commentaries,Behind the Scenes",5,0
837,4,4,07,2005,1,4,2.99,85,PG,"Commentaries,Behind the Scenes",5,0
837,4,4,08,2005,1,4,2.99,85,PG,"Commentaries,Behind the Scenes",5,0
857,4,4,06,2005,1,3,2.99,144,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
857,10,10,07,2005,1,3,2.99,144,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
857,9,9,08,2005,1,3,2.99,144,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,0
858,1,1,05,2005,1,5,4.99,127,R,Trailers,5,0
858,3,3,06,2005,1,5,4.99,127,R,Trailers,5,0
858,5,5,07,2005,1,5,4.99,127,R,Trailers,5,0
858,6,6,08,2005,1,5,4.99,127,R,Trailers,5,0
871,2,2,05,2005,1,6,4.99,176,PG,"Deleted Scenes,Behind the Scenes",5,0
871,3,3,06,2005,1,6,4.99,176,PG,"Deleted Scenes,Behind the Scenes",5,0
871,7,7,07,2005,1,6,4.99,176,PG,"Deleted Scenes,Behind the Scenes",5,0
871,5,5,08,2005,1,6,4.99,176,PG,"Deleted Scenes,Behind the Scenes",5,0
871,1,1,02,2006,1,6,4.99,176,PG,"Deleted Scenes,Behind the Scenes",5,1
905,1,1,05,2005,1,7,4.99,132,PG-13,Trailers,5,0
905,1,1,06,2005,1,7,4.99,132,PG-13,Trailers,5,0
905,6,6,07,2005,1,7,4.99,132,PG-13,Trailers,5,0
905,3,3,08,2005,1,7,4.99,132,PG-13,Trailers,5,0
906,2,2,05,2005,1,4,0.99,171,PG,"Deleted Scenes",5,0
906,3,3,06,2005,1,4,0.99,171,PG,"Deleted Scenes",5,0
906,8,8,07,2005,1,4,0.99,171,PG,"Deleted Scenes",5,0
906,7,7,08,2005,1,4,0.99,171,PG,"Deleted Scenes",5,0
932,2,2,05,2005,1,3,0.99,73,G,"Commentaries,Deleted Scenes",5,0
932,2,2,06,2005,1,3,0.99,73,G,"Commentaries,Deleted Scenes",5,0
932,6,6,07,2005,1,3,0.99,73,G,"Commentaries,Deleted Scenes",5,0
932,5,5,08,2005,1,3,0.99,73,G,"Commentaries,Deleted Scenes",5,0
938,2,2,05,2005,1,3,4.99,173,R,"Behind the Scenes",5,0
938,6,6,06,2005,1,3,4.99,173,R,"Behind the Scenes",5,0
938,10,10,07,2005,1,3,4.99,173,R,"Behind the Scenes",5,0
938,8,8,08,2005,1,3,4.99,173,R,"Behind the Scenes",5,0
939,3,3,07,2005,1,4,2.99,90,R,"Commentaries,Behind the Scenes",5,0
939,5,5,08,2005,1,4,2.99,90,R,"Commentaries,Behind the Scenes",5,0
978,1,1,06,2005,1,3,0.99,98,R,"Deleted Scenes,Behind the Scenes",5,0
978,5,5,07,2005,1,3,0.99,98,R,"Deleted Scenes,Behind the Scenes",5,0
978,3,3,08,2005,1,3,0.99,98,R,"Deleted Scenes,Behind the Scenes",5,0
1000,3,3,05,2005,1,3,4.99,50,NC-17,"Trailers,Commentaries,Behind the Scenes",5,0
1000,5,5,06,2005,1,3,4.99,50,NC-17,"Trailers,Commentaries,Behind the Scenes",5,0
1000,12,12,07,2005,1,3,4.99,50,NC-17,"Trailers,Commentaries,Behind the Scenes",5,0
1000,11,11,08,2005,1,3,4.99,50,NC-17,"Trailers,Commentaries,Behind the Scenes",5,0
1,0,0,NULL,NULL,1,6,0.99,86,PG,"Deleted Scenes,Behind the Scenes",6,0
1,2,2,05,2005,1,6,0.99,86,PG,"Deleted Scenes,Behind the Scenes",6,0
1,3,3,06,2005,1,6,0.99,86,PG,"Deleted Scenes,Behind the Scenes",6,0
1,9,9,07,2005,1,6,0.99,86,PG,"Deleted Scenes,Behind the Scenes",6,0
1,9,9,08,2005,1,6,0.99,86,PG,"Deleted Scenes,Behind the Scenes",6,0
1,1,1,01,2021,1,6,0.99,86,PG,"Deleted Scenes,Behind the Scenes",6,0
3,1,1,05,2005,1,7,2.99,50,NC-17,"Trailers,Deleted Scenes",6,0
3,1,1,06,2005,1,7,2.99,50,NC-17,"Trailers,Deleted Scenes",6,0
3,4,4,07,2005,1,7,2.99,50,NC-17,"Trailers,Deleted Scenes",6,0
3,6,6,08,2005,1,7,2.99,50,NC-17,"Trailers,Deleted Scenes",6,0
40,2,2,05,2005,1,4,0.99,148,R,"Trailers,Commentaries",6,0
40,3,3,06,2005,1,4,0.99,148,R,"Trailers,Commentaries",6,0
40,6,6,07,2005,1,4,0.99,148,R,"Trailers,Commentaries",6,0
40,5,5,08,2005,1,4,0.99,148,R,"Trailers,Commentaries",6,0
58,2,2,05,2005,1,6,2.99,122,G,"Deleted Scenes,Behind the Scenes",6,0
58,3,3,06,2005,1,6,2.99,122,G,"Deleted Scenes,Behind the Scenes",6,0
58,6,6,07,2005,1,6,2.99,122,G,"Deleted Scenes,Behind the Scenes",6,0
58,6,6,08,2005,1,6,2.99,122,G,"Deleted Scenes,Behind the Scenes",6,0
62,3,3,07,2005,1,5,2.99,106,NC-17,"Trailers,Commentaries,Deleted Scenes",6,0
62,3,3,08,2005,1,5,2.99,106,NC-17,"Trailers,Commentaries,Deleted Scenes",6,0
72,3,3,06,2005,1,6,2.99,93,PG,"Trailers,Commentaries",6,0
72,6,6,07,2005,1,6,2.99,93,PG,"Trailers,Commentaries",6,0
72,10,10,08,2005,1,6,2.99,93,PG,"Trailers,Commentaries",6,0
85,1,1,05,2005,1,4,0.99,63,G,"Deleted Scenes",6,0
85,3,3,06,2005,1,4,0.99,63,G,"Deleted Scenes",6,0
85,8,8,07,2005,1,4,0.99,63,G,"Deleted Scenes",6,0
85,4,4,08,2005,1,4,0.99,63,G,"Deleted Scenes",6,0
101,3,3,05,2005,1,3,0.99,73,R,"Behind the Scenes",6,0
101,5,5,06,2005,1,3,0.99,73,R,"Behind the Scenes",6,0
101,12,12,07,2005,1,3,0.99,73,R,"Behind the Scenes",6,0
101,6,6,08,2005,1,3,0.99,73,R,"Behind the Scenes",6,0
129,2,2,05,2005,1,3,2.99,179,R,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
129,3,3,06,2005,1,3,2.99,179,R,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
129,7,7,07,2005,1,3,2.99,179,R,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
129,9,9,08,2005,1,3,2.99,179,R,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
142,3,3,05,2005,1,3,0.99,122,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
142,4,4,06,2005,1,3,0.99,122,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
142,9,9,07,2005,1,3,0.99,122,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
142,6,6,08,2005,1,3,0.99,122,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
150,2,2,05,2005,1,7,2.99,101,PG,"Behind the Scenes",6,0
150,2,2,06,2005,1,7,2.99,101,PG,"Behind the Scenes",6,0
150,7,7,07,2005,1,7,2.99,101,PG,"Behind the Scenes",6,0
150,8,8,08,2005,1,7,2.99,101,PG,"Behind the Scenes",6,0
156,1,1,05,2005,1,3,4.99,164,G,Commentaries,6,0
156,1,1,06,2005,1,3,4.99,164,G,Commentaries,6,0
156,2,2,07,2005,1,3,4.99,164,G,Commentaries,6,0
156,3,3,08,2005,1,3,4.99,164,G,Commentaries,6,0
164,3,3,05,2005,1,4,0.99,55,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
164,4,4,06,2005,1,4,0.99,55,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
164,7,7,07,2005,1,4,0.99,55,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
164,7,7,08,2005,1,4,0.99,55,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
199,2,2,06,2005,1,4,2.99,56,R,"Behind the Scenes",6,0
199,10,10,07,2005,1,4,2.99,56,R,"Behind the Scenes",6,0
199,11,11,08,2005,1,4,2.99,56,R,"Behind the Scenes",6,0
206,2,2,05,2005,1,6,0.99,144,G,"Commentaries,Behind the Scenes",6,0
206,4,4,06,2005,1,6,0.99,144,G,"Commentaries,Behind the Scenes",6,0
206,12,12,07,2005,1,6,0.99,144,G,"Commentaries,Behind the Scenes",6,0
206,9,9,08,2005,1,6,0.99,144,G,"Commentaries,Behind the Scenes",6,0
219,1,1,05,2005,1,6,4.99,51,PG-13,"Commentaries,Behind the Scenes",6,0
219,2,2,06,2005,1,6,4.99,51,PG-13,"Commentaries,Behind the Scenes",6,0
219,6,6,07,2005,1,6,4.99,51,PG-13,"Commentaries,Behind the Scenes",6,0
219,4,4,08,2005,1,6,4.99,51,PG-13,"Commentaries,Behind the Scenes",6,0
219,1,1,02,2006,1,6,4.99,51,PG-13,"Commentaries,Behind the Scenes",6,1
248,1,1,05,2005,1,6,4.99,177,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
248,1,1,06,2005,1,6,4.99,177,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
248,2,2,07,2005,1,6,4.99,177,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
248,3,3,08,2005,1,6,4.99,177,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
261,1,1,06,2005,1,5,0.99,171,G,Commentaries,6,0
261,4,4,07,2005,1,5,0.99,171,G,Commentaries,6,0
261,2,2,08,2005,1,5,0.99,171,G,Commentaries,6,0
274,1,1,05,2005,1,4,2.99,67,PG,"Commentaries,Behind the Scenes",6,0
274,1,1,06,2005,1,4,2.99,67,PG,"Commentaries,Behind the Scenes",6,0
274,10,10,07,2005,1,4,2.99,67,PG,"Commentaries,Behind the Scenes",6,0
274,9,9,08,2005,1,4,2.99,67,PG,"Commentaries,Behind the Scenes",6,0
295,2,2,05,2005,1,3,0.99,97,PG,"Trailers,Behind the Scenes",6,0
295,4,4,06,2005,1,3,0.99,97,PG,"Trailers,Behind the Scenes",6,0
295,14,14,07,2005,1,3,0.99,97,PG,"Trailers,Behind the Scenes",6,0
295,8,8,08,2005,1,3,0.99,97,PG,"Trailers,Behind the Scenes",6,0
336,1,1,05,2005,1,5,4.99,99,PG,"Behind the Scenes",6,0
336,3,3,06,2005,1,5,4.99,99,PG,"Behind the Scenes",6,0
336,6,6,07,2005,1,5,4.99,99,PG,"Behind the Scenes",6,0
336,7,7,08,2005,1,5,4.99,99,PG,"Behind the Scenes",6,0
393,2,2,05,2005,1,6,2.99,47,PG-13,"Deleted Scenes",6,0
393,2,2,06,2005,1,6,2.99,47,PG-13,"Deleted Scenes",6,0
393,4,4,07,2005,1,6,2.99,47,PG-13,"Deleted Scenes",6,0
393,2,2,08,2005,1,6,2.99,47,PG-13,"Deleted Scenes",6,0
400,2,2,07,2005,1,7,2.99,72,R,"Trailers,Behind the Scenes",6,0
400,2,2,08,2005,1,7,2.99,72,R,"Trailers,Behind the Scenes",6,0
407,1,1,05,2005,1,5,0.99,47,PG-13,"Behind the Scenes",6,0
407,1,1,06,2005,1,5,0.99,47,PG-13,"Behind the Scenes",6,0
407,2,2,07,2005,1,5,0.99,47,PG-13,"Behind the Scenes",6,0
407,3,3,08,2005,1,5,0.99,47,PG-13,"Behind the Scenes",6,0
412,1,1,05,2005,1,6,4.99,102,G,"Deleted Scenes",6,0
412,2,2,06,2005,1,6,4.99,102,G,"Deleted Scenes",6,0
412,10,10,07,2005,1,6,4.99,102,G,"Deleted Scenes",6,0
412,10,10,08,2005,1,6,4.99,102,G,"Deleted Scenes",6,0
427,4,4,06,2005,1,5,0.99,103,R,Trailers,6,0
427,7,7,07,2005,1,5,0.99,103,R,Trailers,6,0
427,5,5,08,2005,1,5,0.99,103,R,Trailers,6,0
441,2,2,07,2005,1,5,2.99,125,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
441,3,3,08,2005,1,5,2.99,125,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
457,1,1,05,2005,1,5,0.99,157,NC-17,"Trailers,Behind the Scenes",6,0
457,2,2,06,2005,1,5,0.99,157,NC-17,"Trailers,Behind the Scenes",6,0
457,10,10,07,2005,1,5,0.99,157,NC-17,"Trailers,Behind the Scenes",6,0
457,6,6,08,2005,1,5,0.99,157,NC-17,"Trailers,Behind the Scenes",6,0
466,1,1,05,2005,1,6,4.99,63,PG-13,"Commentaries,Behind the Scenes",6,0
466,2,2,06,2005,1,6,4.99,63,PG-13,"Commentaries,Behind the Scenes",6,0
466,4,4,07,2005,1,6,4.99,63,PG-13,"Commentaries,Behind the Scenes",6,0
466,2,2,08,2005,1,6,4.99,63,PG-13,"Commentaries,Behind the Scenes",6,0
544,2,2,05,2005,1,4,2.99,147,R,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
544,2,2,06,2005,1,4,2.99,147,R,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
544,7,7,07,2005,1,4,2.99,147,R,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
544,4,4,08,2005,1,4,2.99,147,R,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
552,2,2,05,2005,1,5,0.99,130,PG,Trailers,6,0
552,3,3,06,2005,1,5,0.99,130,PG,Trailers,6,0
552,8,8,07,2005,1,5,0.99,130,PG,Trailers,6,0
552,4,4,08,2005,1,5,0.99,130,PG,Trailers,6,0
571,3,3,05,2005,1,6,2.99,161,PG-13,"Trailers,Commentaries,Deleted Scenes",6,0
571,5,5,06,2005,1,6,2.99,161,PG-13,"Trailers,Commentaries,Deleted Scenes",6,0
571,8,8,07,2005,1,6,2.99,161,PG-13,"Trailers,Commentaries,Deleted Scenes",6,0
571,9,9,08,2005,1,6,2.99,161,PG-13,"Trailers,Commentaries,Deleted Scenes",6,0
575,2,2,05,2005,1,3,4.99,48,G,"Trailers,Deleted Scenes",6,0
575,3,3,06,2005,1,3,4.99,48,G,"Trailers,Deleted Scenes",6,0
575,8,8,07,2005,1,3,4.99,48,G,"Trailers,Deleted Scenes",6,0
575,9,9,08,2005,1,3,4.99,48,G,"Trailers,Deleted Scenes",6,0
576,1,1,05,2005,1,7,2.99,122,PG,"Behind the Scenes",6,0
576,2,2,06,2005,1,7,2.99,122,PG,"Behind the Scenes",6,0
576,3,3,07,2005,1,7,2.99,122,PG,"Behind the Scenes",6,0
576,6,5,08,2005,1,7,2.99,122,PG,"Behind the Scenes",6,0
587,1,1,05,2005,1,6,4.99,77,NC-17,"Commentaries,Behind the Scenes",6,0
587,2,2,06,2005,1,6,4.99,77,NC-17,"Commentaries,Behind the Scenes",6,0
587,4,4,07,2005,1,6,4.99,77,NC-17,"Commentaries,Behind the Scenes",6,0
587,4,4,08,2005,1,6,4.99,77,NC-17,"Commentaries,Behind the Scenes",6,0
589,2,2,05,2005,1,3,0.99,74,PG,"Trailers,Commentaries,Deleted Scenes",6,0
589,3,3,06,2005,1,3,0.99,74,PG,"Trailers,Commentaries,Deleted Scenes",6,0
589,4,4,07,2005,1,3,0.99,74,PG,"Trailers,Commentaries,Deleted Scenes",6,0
589,6,6,08,2005,1,3,0.99,74,PG,"Trailers,Commentaries,Deleted Scenes",6,0
616,1,1,05,2005,1,4,2.99,92,NC-17,Trailers,6,0
616,2,2,06,2005,1,4,2.99,92,NC-17,Trailers,6,0
616,8,8,07,2005,1,4,2.99,92,NC-17,Trailers,6,0
616,8,8,08,2005,1,4,2.99,92,NC-17,Trailers,6,0
622,1,1,06,2005,1,4,0.99,159,G,"Trailers,Deleted Scenes",6,0
622,4,4,07,2005,1,4,0.99,159,G,"Trailers,Deleted Scenes",6,0
622,2,2,08,2005,1,4,0.99,159,G,"Trailers,Deleted Scenes",6,0
627,1,1,05,2005,1,4,4.99,67,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
627,2,2,06,2005,1,4,4.99,67,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
627,4,4,07,2005,1,4,4.99,67,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
627,4,4,08,2005,1,4,4.99,67,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
629,1,1,05,2005,1,7,0.99,128,NC-17,"Trailers,Commentaries,Deleted Scenes",6,0
629,2,2,06,2005,1,7,0.99,128,NC-17,"Trailers,Commentaries,Deleted Scenes",6,0
629,6,6,07,2005,1,7,0.99,128,NC-17,"Trailers,Commentaries,Deleted Scenes",6,0
629,5,5,08,2005,1,7,0.99,128,NC-17,"Trailers,Commentaries,Deleted Scenes",6,0
650,4,4,05,2005,1,3,0.99,144,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
650,4,4,06,2005,1,3,0.99,144,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
650,8,8,07,2005,1,3,0.99,144,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
650,8,8,08,2005,1,3,0.99,144,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
670,2,2,05,2005,1,4,4.99,48,PG,"Commentaries,Deleted Scenes",6,0
670,5,5,06,2005,1,4,4.99,48,PG,"Commentaries,Deleted Scenes",6,0
670,9,9,07,2005,1,4,4.99,48,PG,"Commentaries,Deleted Scenes",6,0
670,10,10,08,2005,1,4,4.99,48,PG,"Commentaries,Deleted Scenes",6,0
687,1,1,05,2005,1,6,0.99,138,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
687,4,4,06,2005,1,6,0.99,138,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
687,12,12,07,2005,1,6,0.99,138,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
687,9,9,08,2005,1,6,0.99,138,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,0
698,3,3,05,2005,1,3,2.99,71,NC-17,"Trailers,Deleted Scenes",6,0
698,5,5,06,2005,1,3,2.99,71,NC-17,"Trailers,Deleted Scenes",6,0
698,10,10,07,2005,1,3,2.99,71,NC-17,"Trailers,Deleted Scenes",6,0
698,8,8,08,2005,1,3,2.99,71,NC-17,"Trailers,Deleted Scenes",6,0
698,1,1,02,2006,1,3,2.99,71,NC-17,"Trailers,Deleted Scenes",6,1
708,2,2,05,2005,1,4,4.99,112,R,"Trailers,Behind the Scenes",6,0
708,3,3,06,2005,1,4,4.99,112,R,"Trailers,Behind the Scenes",6,0
708,7,7,07,2005,1,4,4.99,112,R,"Trailers,Behind the Scenes",6,0
708,4,4,08,2005,1,4,4.99,112,R,"Trailers,Behind the Scenes",6,0
734,1,1,05,2005,1,4,4.99,158,R,"Behind the Scenes",6,0
734,2,2,06,2005,1,4,4.99,158,R,"Behind the Scenes",6,0
734,6,6,07,2005,1,4,4.99,158,R,"Behind the Scenes",6,0
734,10,10,08,2005,1,4,4.99,158,R,"Behind the Scenes",6,0
757,1,1,05,2005,1,4,2.99,106,G,Trailers,6,0
757,2,2,06,2005,1,4,2.99,106,G,Trailers,6,0
757,8,8,07,2005,1,4,2.99,106,G,Trailers,6,0
757,5,5,08,2005,1,4,2.99,106,G,Trailers,6,0
776,2,2,05,2005,1,6,4.99,90,PG,"Commentaries,Deleted Scenes",6,0
776,4,4,06,2005,1,6,4.99,90,PG,"Commentaries,Deleted Scenes",6,0
776,10,10,07,2005,1,6,4.99,90,PG,"Commentaries,Deleted Scenes",6,0
776,5,5,08,2005,1,6,4.99,90,PG,"Commentaries,Deleted Scenes",6,0
788,1,1,05,2005,1,5,2.99,104,R,Commentaries,6,0
788,2,2,06,2005,1,5,2.99,104,R,Commentaries,6,0
788,8,8,07,2005,1,5,2.99,104,R,Commentaries,6,0
788,4,4,08,2005,1,5,2.99,104,R,Commentaries,6,0
791,2,2,05,2005,1,3,4.99,167,PG-13,"Deleted Scenes",6,0
791,5,5,06,2005,1,3,4.99,167,PG-13,"Deleted Scenes",6,0
791,10,10,07,2005,1,3,4.99,167,PG-13,"Deleted Scenes",6,0
791,8,8,08,2005,1,3,4.99,167,PG-13,"Deleted Scenes",6,0
812,1,1,05,2005,1,7,0.99,50,PG-13,"Behind the Scenes",6,0
812,2,2,06,2005,1,7,0.99,50,PG-13,"Behind the Scenes",6,0
812,8,8,07,2005,1,7,0.99,50,PG-13,"Behind the Scenes",6,0
812,6,6,08,2005,1,7,0.99,50,PG-13,"Behind the Scenes",6,0
812,1,1,02,2006,1,7,0.99,50,PG-13,"Behind the Scenes",6,1
834,1,1,05,2005,1,4,0.99,151,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
834,1,1,06,2005,1,4,0.99,151,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
834,4,4,07,2005,1,4,0.99,151,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
834,4,4,08,2005,1,4,0.99,151,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,0
855,2,2,05,2005,1,7,0.99,132,PG-13,"Trailers,Behind the Scenes",6,0
855,3,3,06,2005,1,7,0.99,132,PG-13,"Trailers,Behind the Scenes",6,0
855,6,6,07,2005,1,7,0.99,132,PG-13,"Trailers,Behind the Scenes",6,0
855,4,4,08,2005,1,7,0.99,132,PG-13,"Trailers,Behind the Scenes",6,0
